member_id,membership_status,membership_date,membership_plan,membership_fee,gender,age_group,state,referral_source
4735,new,2020-05-01,BASIC,33,Male,45-54,Enugu,Facebook
4735,upgrade,2022-08-01,PRO,85,Male,45-54,Enugu,Facebook
4736,new,2021-03-01,BASIC,43,Other,55-65,Abuja,Google Ads
4736,upgrade,2022-07-01,MAX,119,Other,55-65,Abuja,Google Ads
4737,new,2022-05-01,PRO,85,Female,45-54,Lagos,Tv
4738,new,2020-10-01,BASIC,33,Female,55-65,Enugu,Facebook
4738,upgrade,2022-11-01,PRO,85,Female,55-65,Enugu,Facebook
4739,new,2020-03-01,BASIC,33,Male,18-24,Lagos,Google Ads
4739,upgrade,2022-11-01,MAX,119,Male,18-24,Lagos,Google Ads
4740,new,2020-07-01,BASIC,33,Male,18-24,Lagos,Google Ads
4740,upgrade,2022-06-01,PRO,85,Male,18-24,Lagos,Google Ads
4741,new,2021-01-01,BASIC,43,Male,25-34,Portharcourt,Facebook
4742,new,2021-09-01,PRO,75,Female,55-65,Abuja,Google Ads
4742,upgrade,2022-01-01,MAX,119,Female,55-65,Abuja,Google Ads
4743,new,2022-04-01,PRO,85,Female,18-24,Lagos,Facebook
4743,downgrade,2022-05-01,BASIC,53,Female,18-24,Lagos,Facebook
4744,new,2021-02-01,PRO,75,Female,25-34,Portharcourt,Facebook
4744,downgrade,2021-09-01,BASIC,43,Female,25-34,Portharcourt,Facebook
4744,churn,2022-03-01,BASIC,53,Female,25-34,Portharcourt,Facebook
4745,new,2020-06-01,BASIC,33,Female,25-34,Lagos,Google Ads
4745,upgrade,2020-11-01,PRO,65,Female,25-34,Lagos,Google Ads
4745,churn,2021-06-01,PRO,75,Female,25-34,Lagos,Google Ads
4746,new,2020-03-01,BASIC,33,Male,18-24,Lagos,Unknown
4747,new,2022-04-01,BASIC,53,Male,18-24,Lagos,Facebook
4747,upgrade,2022-11-01,PRO,85,Male,18-24,Lagos,Facebook
4748,new,2022-09-01,BASIC,53,Female,25-34,Enugu,Paid Search
4749,new,2022-09-01,BASIC,53,Male,45-54,Lagos,Paid Search
4750,new,2021-04-01,PRO,75,Female,18-24,Abuja,Organic Search
4750,upgrade,2022-01-01,MAX,119,Female,18-24,Abuja,Organic Search
4750,churn,2022-07-01,MAX,119,Female,18-24,Abuja,Organic Search
4751,new,2020-09-01,MAX,99,Female,35-44,Lagos,Facebook
4751,downgrade,2021-05-01,PRO,75,Female,35-44,Lagos,Facebook
4752,new,2021-06-01,MAX,109,Female,55-65,Lagos,Unknown
4752,downgrade,2022-03-01,PRO,85,Female,55-65,Lagos,Unknown
4753,new,2022-12-01,BASIC,53,Male,18-24,Abuja,Google Ads
4754,new,2022-09-01,BASIC,53,Male,25-34,Enugu,Paid Search
4755,new,2022-06-01,PRO,85,Female,35-44,Lagos,Bing
4756,new,2020-10-01,PRO,65,Female,35-44,Lagos,Facebook
4756,downgrade,2021-05-01,BASIC,43,Female,35-44,Lagos,Facebook
4757,new,2022-08-01,PRO,85,Male,18-24,Enugu,Facebook
4758,new,2021-07-01,PRO,75,Other,18-24,Lagos,Organic Search
4758,downgrade,2021-09-01,BASIC,43,Other,18-24,Lagos,Organic Search
4759,new,2021-08-01,MAX,109,Female,35-44,Enugu,Bing
4759,downgrade,2021-10-01,BASIC,43,Female,35-44,Enugu,Bing
4760,new,2020-03-01,PRO,65,Male,18-24,Lagos,Google Ads
4760,upgrade,2020-08-01,MAX,99,Male,18-24,Lagos,Google Ads
4761,new,2020-07-01,BASIC,33,Male,55-65,Abuja,Facebook
4761,churn,2021-02-01,BASIC,43,Male,55-65,Abuja,Facebook
4762,new,2020-08-01,PRO,65,Female,25-34,Lagos,Google Ads
4762,upgrade,2021-07-01,MAX,109,Female,25-34,Lagos,Google Ads
4763,new,2022-11-01,BASIC,53,Female,35-44,Portharcourt,Paid Search
4764,new,2021-02-01,MAX,109,Male,35-44,Portharcourt,Facebook
4764,downgrade,2021-07-01,BASIC,43,Male,35-44,Portharcourt,Facebook
4765,new,2021-10-01,BASIC,43,Male,55-65,Abuja,Facebook
4766,new,2021-12-01,PRO,75,Male,45-54,Lagos,Paid Search
4766,upgrade,2022-10-01,MAX,119,Male,45-54,Lagos,Paid Search
4767,new,2021-01-01,BASIC,43,Male,45-54,Enugu,Facebook
4767,upgrade,2021-12-01,PRO,75,Male,45-54,Enugu,Facebook
4768,new,2022-08-01,PRO,85,Male,18-24,Abuja,Organic Search
4768,downgrade,2022-10-01,BASIC,53,Male,18-24,Abuja,Organic Search
4769,new,2022-04-01,MAX,119,Female,35-44,Lagos,Facebook
4770,new,2021-02-01,PRO,75,Male,25-34,Enugu,Google Ads
4770,downgrade,2022-02-01,BASIC,53,Male,25-34,Enugu,Google Ads
4771,new,2022-05-01,MAX,119,Male,35-44,Portharcourt,Facebook
4772,new,2021-11-01,BASIC,43,Male,45-54,Lagos,Bing
4772,upgrade,2022-05-01,PRO,85,Male,45-54,Lagos,Bing
4773,new,2020-08-01,BASIC,33,Female,55-65,Enugu,Google Ads
4774,new,2020-07-01,PRO,65,Other,55-65,Lagos,Google Ads
4774,upgrade,2022-10-01,MAX,119,Other,55-65,Lagos,Google Ads
4775,new,2020-07-01,MAX,99,Other,18-24,Lagos,Facebook
4775,downgrade,2021-04-01,PRO,75,Other,18-24,Lagos,Facebook
4776,new,2022-07-01,BASIC,53,Female,35-44,Abuja,Facebook
4777,new,2022-09-01,BASIC,53,Male,55-65,Enugu,Google Ads
4778,new,2021-08-01,BASIC,43,Male,55-65,Abuja,Unknown
4778,churn,2022-03-01,BASIC,53,Male,55-65,Abuja,Unknown
4779,new,2020-05-01,BASIC,33,Male,55-65,Lagos,Google Ads
4779,upgrade,2022-08-01,MAX,119,Male,55-65,Lagos,Google Ads
4780,new,2021-04-01,BASIC,43,Female,25-34,Portharcourt,Google Ads
4780,upgrade,2022-05-01,MAX,119,Female,25-34,Portharcourt,Google Ads
4781,new,2020-09-01,BASIC,33,Female,35-44,Portharcourt,Google Ads
4782,new,2022-05-01,BASIC,53,Male,25-34,Lagos,Google Ads
4783,new,2020-06-01,BASIC,33,Male,18-24,Abuja,Paid Search
4783,churn,2020-12-01,BASIC,33,Male,18-24,Abuja,Paid Search
4784,new,2021-03-01,PRO,75,Male,18-24,Portharcourt,Organic Search
4784,downgrade,2021-11-01,BASIC,43,Male,18-24,Portharcourt,Organic Search
4785,new,2020-03-01,MAX,99,Female,45-54,Portharcourt,Unknown
4785,downgrade,2020-11-01,BASIC,33,Female,45-54,Portharcourt,Unknown
4786,new,2022-02-01,MAX,119,Female,25-34,Portharcourt,Facebook
4787,new,2020-08-01,PRO,65,Female,35-44,Abuja,Google Ads
4787,churn,2021-02-01,PRO,75,Female,35-44,Abuja,Google Ads
4788,new,2021-06-01,BASIC,43,Male,55-65,Portharcourt,Google Ads
4789,new,2022-06-01,MAX,119,Female,35-44,Portharcourt,Facebook
4790,new,2020-12-01,BASIC,33,Female,18-24,Abuja,Google Ads
4790,churn,2022-01-01,BASIC,53,Female,18-24,Abuja,Google Ads
4791,new,2021-05-01,BASIC,43,Female,35-44,Enugu,Facebook
4792,new,2022-02-01,PRO,85,Male,25-34,Lagos,Google Ads
4792,churn,2022-10-01,PRO,85,Male,25-34,Lagos,Google Ads
4793,new,2022-04-01,PRO,85,Female,18-24,Lagos,Google Ads
4794,new,2022-10-01,MAX,119,Other,25-34,Lagos,Google Ads
4795,new,2020-01-01,BASIC,33,Male,18-24,Lagos,Facebook
4795,upgrade,2020-05-01,PRO,65,Male,18-24,Lagos,Facebook
4795,churn,2021-05-01,PRO,75,Male,18-24,Lagos,Facebook
4796,new,2022-09-01,BASIC,53,Female,25-34,Portharcourt,Unknown
4797,new,2021-09-01,PRO,75,Male,55-65,Abuja,Organic Search
4797,upgrade,2022-07-01,MAX,119,Male,55-65,Abuja,Organic Search
4797,churn,2022-09-01,PRO,85,Male,55-65,Abuja,Organic Search
4798,new,2021-07-01,BASIC,43,Male,25-34,Lagos,Facebook
4798,upgrade,2022-02-01,MAX,119,Male,25-34,Lagos,Facebook
4799,new,2021-02-01,MAX,109,Male,45-54,Portharcourt,Google Ads
4799,downgrade,2021-03-01,BASIC,43,Male,45-54,Portharcourt,Google Ads
4800,new,2020-05-01,PRO,65,Female,55-65,Abuja,Facebook
4800,upgrade,2020-08-01,MAX,99,Female,55-65,Abuja,Facebook
4800,churn,2021-04-01,PRO,75,Female,55-65,Abuja,Facebook
4801,new,2021-08-01,PRO,75,Male,45-54,Lagos,Google Ads
4801,upgrade,2022-08-01,MAX,119,Male,45-54,Lagos,Google Ads
4802,new,2020-05-01,BASIC,33,Male,45-54,Enugu,Paid Search
4803,new,2021-12-01,PRO,75,Female,45-54,Portharcourt,Google Ads
4803,downgrade,2022-11-01,BASIC,53,Female,45-54,Portharcourt,Google Ads
4804,new,2021-09-01,PRO,75,Female,25-34,Lagos,Facebook
4804,downgrade,2022-02-01,BASIC,53,Female,25-34,Lagos,Facebook
4805,new,2022-04-01,MAX,119,Female,55-65,Abuja,Google Ads
4805,churn,2022-10-01,MAX,119,Female,55-65,Abuja,Google Ads
4806,new,2020-01-01,PRO,65,Female,25-34,Portharcourt,Organic Search
4806,upgrade,2022-03-01,MAX,119,Female,25-34,Portharcourt,Organic Search
4806,churn,2022-08-01,MAX,119,Female,25-34,Portharcourt,Organic Search
4806,churn,2022-10-01,MAX,119,Female,25-34,Portharcourt,Organic Search
4807,new,2022-09-01,PRO,85,Female,18-24,Portharcourt,Paid Search
4808,new,2021-03-01,PRO,75,Female,25-34,Portharcourt,Facebook
4808,downgrade,2021-05-01,BASIC,43,Female,25-34,Portharcourt,Facebook
4808,churn,2022-04-01,BASIC,53,Female,25-34,Portharcourt,Facebook
4809,new,2022-05-01,BASIC,53,Female,35-44,Enugu,Google Ads
4810,new,2022-08-01,MAX,119,Female,25-34,Abuja,Google Ads
4811,new,2022-08-01,MAX,119,Female,35-44,Lagos,Facebook
4812,new,2020-12-01,MAX,99,Female,18-24,Enugu,Unknown
4812,downgrade,2021-12-01,PRO,75,Female,18-24,Enugu,Unknown
4813,new,2022-06-01,MAX,119,Female,35-44,Portharcourt,Google Ads
4814,new,2022-01-01,BASIC,53,Male,25-34,Abuja,Facebook
4815,new,2020-01-01,BASIC,33,Female,35-44,Lagos,Google Ads
4815,upgrade,2020-09-01,MAX,99,Female,35-44,Lagos,Google Ads
4816,new,2022-07-01,BASIC,53,Female,35-44,Lagos,Google Ads
4817,new,2020-07-01,MAX,99,Female,35-44,Abuja,Google Ads
4817,downgrade,2022-02-01,BASIC,53,Female,35-44,Abuja,Google Ads
4817,churn,2022-05-01,BASIC,53,Female,35-44,Abuja,Google Ads
4818,new,2021-01-01,PRO,75,Male,18-24,Portharcourt,Facebook
4818,upgrade,2021-08-01,MAX,109,Male,18-24,Portharcourt,Facebook
4818,churn,2021-10-01,PRO,75,Male,18-24,Portharcourt,Facebook
4819,new,2021-06-01,MAX,109,Female,45-54,Portharcourt,Facebook
4819,downgrade,2022-01-01,BASIC,53,Female,45-54,Portharcourt,Facebook
4820,new,2021-05-01,PRO,75,Female,18-24,Lagos,Bing
4820,churn,2022-02-01,PRO,85,Female,18-24,Lagos,Bing
4821,new,2021-07-01,PRO,75,Female,35-44,Enugu,Paid Search
4821,downgrade,2022-11-01,BASIC,53,Female,35-44,Enugu,Paid Search
4822,new,2020-11-01,PRO,65,Other,18-24,Enugu,Google Ads
4822,upgrade,2022-09-01,MAX,119,Other,18-24,Enugu,Google Ads
4823,new,2022-01-01,BASIC,53,Female,18-24,Lagos,Google Ads
4823,churn,2022-09-01,BASIC,53,Female,18-24,Lagos,Google Ads
4824,new,2020-02-01,MAX,99,Male,45-54,Lagos,Google Ads
4824,downgrade,2020-07-01,PRO,65,Male,45-54,Lagos,Google Ads
4825,new,2022-10-01,PRO,85,Female,35-44,Enugu,Organic Search
4826,new,2021-08-01,PRO,75,Female,55-65,Lagos,Paid Search
4826,upgrade,2022-01-01,MAX,119,Female,55-65,Lagos,Paid Search
4827,new,2020-10-01,PRO,65,Male,18-24,Abuja,Tv
4827,upgrade,2022-08-01,MAX,119,Male,18-24,Abuja,Tv
4828,new,2022-06-01,MAX,119,Female,18-24,Portharcourt,Unknown
4828,downgrade,2022-09-01,BASIC,53,Female,18-24,Portharcourt,Unknown
4829,new,2020-07-01,MAX,99,Female,35-44,Portharcourt,Paid Search
4829,downgrade,2020-10-01,BASIC,33,Female,35-44,Portharcourt,Paid Search
4830,new,2021-06-01,MAX,109,Male,35-44,Lagos,Facebook
4831,new,2022-08-01,BASIC,53,Female,18-24,Lagos,Facebook
4832,new,2021-11-01,PRO,75,Male,18-24,Lagos,Unknown
4832,downgrade,2022-03-01,BASIC,53,Male,18-24,Lagos,Unknown
4833,new,2021-05-01,PRO,75,Male,35-44,Lagos,Google Ads
4833,upgrade,2022-08-01,MAX,119,Male,35-44,Lagos,Google Ads
4834,new,2020-02-01,MAX,99,Female,35-44,Lagos,Google Ads
4834,downgrade,2020-11-01,PRO,65,Female,35-44,Lagos,Google Ads
4835,new,2020-07-01,MAX,99,Female,18-24,Lagos,Facebook
4835,downgrade,2021-09-01,BASIC,43,Female,18-24,Lagos,Facebook
4836,new,2021-06-01,BASIC,43,Female,35-44,Lagos,Unknown
4836,upgrade,2021-11-01,MAX,109,Female,35-44,Lagos,Unknown
4837,new,2020-10-01,BASIC,33,Male,55-65,Lagos,Facebook
4838,new,2020-10-01,PRO,65,Female,25-34,Portharcourt,Facebook
4838,upgrade,2022-07-01,MAX,119,Female,25-34,Portharcourt,Facebook
4839,new,2021-02-01,PRO,75,Female,45-54,Lagos,Paid Search
4839,upgrade,2022-05-01,MAX,119,Female,45-54,Lagos,Paid Search
4840,new,2020-01-01,MAX,99,Female,45-54,Lagos,Unknown
4840,downgrade,2021-03-01,BASIC,43,Female,45-54,Lagos,Unknown
4841,new,2020-03-01,BASIC,33,Female,55-65,Portharcourt,Google Ads
4841,upgrade,2022-05-01,PRO,85,Female,55-65,Portharcourt,Google Ads
4842,new,2020-08-01,BASIC,33,Female,25-34,Portharcourt,Paid Search
4842,upgrade,2021-11-01,MAX,109,Female,25-34,Portharcourt,Paid Search
4842,churn,2022-02-01,MAX,119,Female,25-34,Portharcourt,Paid Search
4843,new,2020-09-01,BASIC,33,Male,18-24,Portharcourt,Paid Search
4843,upgrade,2022-04-01,MAX,119,Male,18-24,Portharcourt,Paid Search
4844,new,2022-05-01,PRO,85,Female,18-24,Abuja,Google Ads
4845,new,2021-06-01,MAX,109,Male,55-65,Abuja,Google Ads
4845,downgrade,2022-05-01,PRO,85,Male,55-65,Abuja,Google Ads
4846,new,2022-10-01,MAX,119,Female,55-65,Enugu,Facebook
4847,new,2021-07-01,BASIC,43,Male,18-24,Abuja,Paid Search
4848,new,2020-01-01,PRO,65,Female,35-44,Portharcourt,Google Ads
4848,upgrade,2022-11-01,MAX,119,Female,35-44,Portharcourt,Google Ads
4849,new,2021-01-01,BASIC,43,Male,45-54,Portharcourt,Facebook
4849,upgrade,2021-04-01,PRO,75,Male,45-54,Portharcourt,Facebook
4849,churn,2021-04-01,BASIC,43,Male,45-54,Portharcourt,Facebook
4850,new,2021-11-01,MAX,109,Male,45-54,Enugu,Tv
4850,churn,2022-02-01,MAX,119,Male,45-54,Enugu,Tv
4851,new,2021-01-01,BASIC,43,Other,35-44,Abuja,Organic Search
4851,upgrade,2022-04-01,MAX,119,Other,35-44,Abuja,Organic Search
4852,new,2022-12-01,PRO,85,Female,35-44,Enugu,Google Ads
4853,new,2020-03-01,MAX,99,Female,18-24,Portharcourt,Tv
4853,downgrade,2021-09-01,BASIC,43,Female,18-24,Portharcourt,Tv
4853,churn,2022-03-01,BASIC,53,Female,18-24,Portharcourt,Tv
4854,new,2021-01-01,BASIC,43,Female,35-44,Abuja,Organic Search
4854,upgrade,2022-05-01,MAX,119,Female,35-44,Abuja,Organic Search
4855,new,2021-10-01,MAX,109,Other,45-54,Portharcourt,Organic Search
4855,downgrade,2021-11-01,BASIC,43,Other,45-54,Portharcourt,Organic Search
4856,new,2020-02-01,BASIC,33,Male,55-65,Lagos,Facebook
4856,upgrade,2022-10-01,PRO,85,Male,55-65,Lagos,Facebook
4857,new,2020-01-01,BASIC,33,Female,25-34,Enugu,Facebook
4857,upgrade,2021-07-01,MAX,109,Female,25-34,Enugu,Facebook
4858,new,2022-03-01,BASIC,53,Female,25-34,Abuja,Display
4859,new,2020-07-01,MAX,99,Male,35-44,Enugu,Organic Search
4859,downgrade,2021-09-01,PRO,75,Male,35-44,Enugu,Organic Search
4860,new,2022-05-01,PRO,85,Female,35-44,Lagos,Facebook
4861,new,2022-02-01,BASIC,53,Female,55-65,Lagos,Google Ads
4862,new,2021-10-01,BASIC,43,Male,18-24,Portharcourt,Paid Search
4862,churn,2022-03-01,BASIC,53,Male,18-24,Portharcourt,Paid Search
4863,new,2022-02-01,BASIC,53,Female,55-65,Enugu,Tv
4864,new,2021-09-01,PRO,75,Female,55-65,Abuja,Organic Search
4864,churn,2021-12-01,PRO,75,Female,55-65,Abuja,Organic Search
4865,new,2020-05-01,PRO,65,Female,35-44,Abuja,Unknown
4865,churn,2020-10-01,PRO,65,Female,35-44,Abuja,Unknown
4866,new,2021-09-01,BASIC,43,Female,45-54,Lagos,Google Ads
4866,upgrade,2022-01-01,MAX,119,Female,45-54,Lagos,Google Ads
4866,churn,2022-01-01,BASIC,53,Female,45-54,Lagos,Google Ads
4867,new,2020-05-01,BASIC,33,Other,45-54,Portharcourt,Organic Search
4867,upgrade,2022-10-01,PRO,85,Other,45-54,Portharcourt,Organic Search
4868,new,2022-11-01,PRO,85,Male,55-65,Enugu,Facebook
4869,new,2022-11-01,BASIC,53,Female,55-65,Portharcourt,Facebook
4870,new,2021-02-01,PRO,75,Other,45-54,Lagos,Organic Search
4870,downgrade,2022-06-01,BASIC,53,Other,45-54,Lagos,Organic Search
4871,new,2022-05-01,BASIC,53,Male,25-34,Lagos,Unknown
4872,new,2022-04-01,BASIC,53,Other,45-54,Lagos,Google Ads
4873,new,2020-01-01,PRO,65,Female,45-54,Abuja,Google Ads
4873,churn,2020-06-01,PRO,65,Female,45-54,Abuja,Google Ads
4873,churn,2020-08-01,PRO,65,Female,45-54,Abuja,Google Ads
4874,new,2022-11-01,BASIC,53,Female,35-44,Enugu,Google Ads
4875,new,2021-06-01,BASIC,43,Female,18-24,Lagos,Facebook
4875,upgrade,2022-03-01,MAX,119,Female,18-24,Lagos,Facebook
4876,new,2020-06-01,BASIC,33,Female,55-65,Enugu,Google Ads
4876,upgrade,2021-10-01,MAX,109,Female,55-65,Enugu,Google Ads
4877,new,2021-01-01,PRO,75,Male,35-44,Abuja,Organic Search
4877,churn,2021-06-01,PRO,75,Male,35-44,Abuja,Organic Search
4878,new,2022-09-01,PRO,85,Male,45-54,Enugu,Facebook
4879,new,2020-06-01,MAX,99,Male,35-44,Lagos,Google Ads
4879,downgrade,2021-08-01,PRO,75,Male,35-44,Lagos,Google Ads
4880,new,2022-09-01,BASIC,53,Male,45-54,Portharcourt,Bing
4881,new,2021-01-01,PRO,75,Female,25-34,Portharcourt,Facebook
4881,upgrade,2021-09-01,MAX,109,Female,25-34,Portharcourt,Facebook
4881,churn,2021-11-01,PRO,75,Female,25-34,Portharcourt,Facebook
4882,new,2022-03-01,PRO,85,Male,55-65,Lagos,Google Ads
4882,downgrade,2022-05-01,BASIC,53,Male,55-65,Lagos,Google Ads
4883,new,2021-04-01,PRO,75,Male,55-65,Lagos,Facebook
4883,downgrade,2022-03-01,BASIC,53,Male,55-65,Lagos,Facebook
4884,new,2020-07-01,PRO,65,Female,18-24,Lagos,Google Ads
4884,upgrade,2022-05-01,MAX,119,Female,18-24,Lagos,Google Ads
4885,new,2020-02-01,BASIC,33,Female,55-65,Abuja,Google Ads
4885,upgrade,2021-03-01,PRO,75,Female,55-65,Abuja,Google Ads
4885,churn,2022-03-01,PRO,85,Female,55-65,Abuja,Google Ads
4886,new,2022-07-01,BASIC,53,Male,45-54,Enugu,Paid Search
4887,new,2022-06-01,PRO,85,Female,55-65,Lagos,Facebook
4888,new,2020-10-01,BASIC,33,Male,18-24,Enugu,Organic Search
4888,churn,2021-04-01,BASIC,43,Male,18-24,Enugu,Organic Search
4889,new,2020-06-01,BASIC,33,Female,35-44,Lagos,Facebook
4889,upgrade,2022-08-01,PRO,85,Female,35-44,Lagos,Facebook
4890,new,2021-03-01,MAX,109,Female,25-34,Lagos,Facebook
4890,downgrade,2022-03-01,PRO,85,Female,25-34,Lagos,Facebook
4891,new,2022-09-01,PRO,85,Male,25-34,Abuja,Google Ads
4892,new,2022-06-01,BASIC,53,Male,18-24,Abuja,Facebook
4892,churn,2022-11-01,BASIC,53,Male,18-24,Abuja,Facebook
4893,new,2022-12-01,PRO,85,Female,55-65,Lagos,Google Ads
4894,new,2022-07-01,BASIC,53,Male,18-24,Enugu,Unknown
4895,new,2020-11-01,MAX,99,Male,35-44,Lagos,Google Ads
4895,downgrade,2021-05-01,BASIC,43,Male,35-44,Lagos,Google Ads
4896,new,2020-07-01,PRO,65,Female,18-24,Portharcourt,Facebook
4896,upgrade,2022-03-01,MAX,119,Female,18-24,Portharcourt,Facebook
4897,new,2022-11-01,PRO,85,Female,18-24,Lagos,Tv
4898,new,2022-09-01,PRO,85,Male,18-24,Lagos,Google Ads
4899,new,2022-03-01,BASIC,53,Male,35-44,Lagos,Facebook
4900,new,2022-12-01,BASIC,53,Female,45-54,Portharcourt,Google Ads
4901,new,2021-11-01,PRO,75,Female,18-24,Portharcourt,Google Ads
4902,new,2021-02-01,MAX,109,Male,45-54,Abuja,Google Ads
4902,downgrade,2022-09-01,BASIC,53,Male,45-54,Abuja,Google Ads
4903,new,2022-03-01,BASIC,53,Female,18-24,Enugu,Facebook
4904,new,2021-03-01,PRO,75,Male,35-44,Lagos,Organic Search
4904,upgrade,2022-02-01,MAX,119,Male,35-44,Lagos,Organic Search
4905,new,2020-07-01,BASIC,33,Male,18-24,Lagos,Facebook
4905,upgrade,2022-06-01,MAX,119,Male,18-24,Lagos,Facebook
4906,new,2022-03-01,MAX,119,Female,18-24,Abuja,Facebook
4907,new,2021-01-01,PRO,75,Female,45-54,Abuja,Google Ads
4907,downgrade,2021-12-01,BASIC,43,Female,45-54,Abuja,Google Ads
4908,new,2022-10-01,PRO,85,Other,55-65,Lagos,Organic Search
4909,new,2021-09-01,MAX,109,Male,55-65,Lagos,Google Ads
4910,new,2022-12-01,BASIC,53,Female,45-54,Lagos,Tv
4911,new,2021-01-01,PRO,75,Female,35-44,Lagos,Google Ads
4911,downgrade,2021-03-01,BASIC,43,Female,35-44,Lagos,Google Ads
4912,new,2020-05-01,BASIC,33,Male,55-65,Enugu,Organic Search
4912,churn,2021-01-01,BASIC,43,Male,55-65,Enugu,Organic Search
4913,new,2021-08-01,BASIC,43,Male,45-54,Enugu,Facebook
4913,upgrade,2022-01-01,PRO,85,Male,45-54,Enugu,Facebook
4914,new,2022-03-01,MAX,119,Female,25-34,Lagos,Facebook
4914,downgrade,2022-11-01,BASIC,53,Female,25-34,Lagos,Facebook
4915,new,2022-07-01,BASIC,53,Male,18-24,Enugu,Paid Search
4916,new,2022-05-01,PRO,85,Male,45-54,Portharcourt,Google Ads
4916,upgrade,2022-10-01,MAX,119,Male,45-54,Portharcourt,Google Ads
4917,new,2021-08-01,PRO,75,Male,25-34,Abuja,Paid Search
4917,downgrade,2022-06-01,BASIC,53,Male,25-34,Abuja,Paid Search
4918,new,2021-07-01,BASIC,43,Male,35-44,Abuja,Facebook
4918,upgrade,2022-11-01,PRO,85,Male,35-44,Abuja,Facebook
4919,new,2022-07-01,MAX,119,Other,35-44,Lagos,Paid Search
4920,new,2022-09-01,PRO,85,Male,35-44,Lagos,Google Ads
4921,new,2021-10-01,BASIC,43,Male,45-54,Portharcourt,Google Ads
4922,new,2020-03-01,BASIC,33,Female,55-65,Portharcourt,Facebook
4922,upgrade,2020-07-01,MAX,99,Female,55-65,Portharcourt,Facebook
4923,new,2022-07-01,PRO,85,Male,45-54,Enugu,Paid Search
4923,upgrade,2022-10-01,MAX,119,Male,45-54,Enugu,Paid Search
4924,new,2022-01-01,PRO,85,Male,55-65,Lagos,Paid Search
4924,downgrade,2022-09-01,BASIC,53,Male,55-65,Lagos,Paid Search
4925,new,2022-09-01,BASIC,53,Male,55-65,Portharcourt,Google Ads
4926,new,2022-08-01,MAX,119,Female,18-24,Lagos,Google Ads
4927,new,2021-09-01,PRO,75,Male,35-44,Lagos,Bing
4927,upgrade,2022-08-01,MAX,119,Male,35-44,Lagos,Bing
4928,new,2021-04-01,BASIC,43,Female,35-44,Portharcourt,Google Ads
4928,upgrade,2021-10-01,PRO,75,Female,35-44,Portharcourt,Google Ads
4928,churn,2022-06-01,PRO,85,Female,35-44,Portharcourt,Google Ads
4929,new,2022-11-01,PRO,85,Female,18-24,Lagos,Facebook
4930,new,2022-10-01,BASIC,53,Female,25-34,Enugu,Facebook
4931,new,2021-11-01,PRO,75,Female,55-65,Enugu,Unknown
4932,new,2021-07-01,PRO,75,Male,55-65,Abuja,Organic Search
4932,downgrade,2022-02-01,BASIC,53,Male,55-65,Abuja,Organic Search
4933,new,2021-11-01,MAX,109,Female,35-44,Lagos,Facebook
4933,downgrade,2022-04-01,PRO,85,Female,35-44,Lagos,Facebook
4934,new,2021-03-01,BASIC,43,Other,25-34,Portharcourt,Facebook
4934,churn,2021-10-01,BASIC,43,Other,25-34,Portharcourt,Facebook
4935,new,2020-09-01,PRO,65,Female,25-34,Lagos,Organic Search
4935,upgrade,2022-02-01,MAX,119,Female,25-34,Lagos,Organic Search
4936,new,2022-03-01,PRO,85,Female,35-44,Enugu,Facebook
4937,new,2022-03-01,BASIC,53,Female,55-65,Lagos,Facebook
4937,upgrade,2022-11-01,PRO,85,Female,55-65,Lagos,Facebook
4938,new,2021-12-01,PRO,75,Female,25-34,Abuja,Organic Search
4938,churn,2022-03-01,PRO,85,Female,25-34,Abuja,Organic Search
4939,new,2022-02-01,MAX,119,Female,55-65,Portharcourt,Facebook
4939,downgrade,2022-07-01,PRO,85,Female,55-65,Portharcourt,Facebook
4940,new,2022-06-01,BASIC,53,Other,18-24,Portharcourt,Unknown
4941,new,2021-07-01,PRO,75,Male,45-54,Lagos,Display
4941,upgrade,2022-01-01,MAX,119,Male,45-54,Lagos,Display
4941,churn,2022-05-01,PRO,85,Male,45-54,Lagos,Display
4942,new,2021-02-01,PRO,75,Female,35-44,Abuja,Facebook
4942,churn,2021-07-01,PRO,75,Female,35-44,Abuja,Facebook
4943,new,2020-04-01,MAX,99,Female,35-44,Abuja,Google Ads
4943,downgrade,2021-10-01,BASIC,43,Female,35-44,Abuja,Google Ads
4944,new,2020-01-01,PRO,65,Male,18-24,Abuja,Unknown
4944,churn,2020-08-01,PRO,65,Male,18-24,Abuja,Unknown
4945,new,2020-04-01,BASIC,33,Male,25-34,Lagos,Unknown
4945,upgrade,2021-07-01,MAX,109,Male,25-34,Lagos,Unknown
4945,churn,2022-07-01,MAX,119,Male,25-34,Lagos,Unknown
4946,new,2022-08-01,PRO,85,Female,25-34,Abuja,Tv
4947,new,2021-10-01,PRO,75,Female,25-34,Enugu,Google Ads
4947,downgrade,2022-02-01,BASIC,53,Female,25-34,Enugu,Google Ads
4948,new,2021-01-01,PRO,75,Other,35-44,Abuja,Facebook
4948,upgrade,2021-07-01,MAX,109,Other,35-44,Abuja,Facebook
4948,churn,2021-12-01,PRO,75,Other,35-44,Abuja,Facebook
4949,new,2020-07-01,PRO,65,Female,45-54,Abuja,Google Ads
4949,churn,2021-05-01,PRO,75,Female,45-54,Abuja,Google Ads
